Topic ID,Topic Probability,Topic Words
7,0.9876452,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
4,0.6076984,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
0,0.99130565,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.95407486,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
5,0.7694855,"[('tensor', 0.026480533), ('image', 0.025498932), ('box', 0.022491911), ('torch', 0.019646883), ('mask', 0.018240683), ('w', 0.016824517), ('to', 0.01464937)]"
6,0.5215974,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
2,0.7708344,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.9188318,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.6622315,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.48427296,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.7328979,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.68826246,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.86334836,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.88846403,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.40806788,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.47328958,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
3,0.9715243,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
4,0.60705805,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
5,0.39208856,"[('tensor', 0.026480533), ('image', 0.025498932), ('box', 0.022491911), ('torch', 0.019646883), ('mask', 0.018240683), ('w', 0.016824517), ('to', 0.01464937)]"
0,0.99728924,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
3,0.8056164,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
2,0.8718609,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.51079905,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
3,0.4514199,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.7384974,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
1,0.5337328,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
4,0.47702923,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
1,0.4562116,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
0,0.99270433,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
0,0.99115074,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
5,0.3075941,"[('tensor', 0.026480533), ('image', 0.025498932), ('box', 0.022491911), ('torch', 0.019646883), ('mask', 0.018240683), ('w', 0.016824517), ('to', 0.01464937)]"
0,0.99570596,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
3,0.6247257,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
6,0.81800777,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
6,0.6574136,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
0,0.39154693,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
4,0.9776459,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
2,0.54016846,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
4,0.42458376,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
4,0.91752553,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
7,0.6229856,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
4,0.6471439,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
7,0.60206485,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
7,0.8619593,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
3,0.4496327,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
5,0.41362977,"[('tensor', 0.026480533), ('image', 0.025498932), ('box', 0.022491911), ('torch', 0.019646883), ('mask', 0.018240683), ('w', 0.016824517), ('to', 0.01464937)]"
6,0.50975984,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
4,0.73422766,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
4,0.6584182,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
4,0.48001313,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
5,0.47407958,"[('tensor', 0.026480533), ('image', 0.025498932), ('box', 0.022491911), ('torch', 0.019646883), ('mask', 0.018240683), ('w', 0.016824517), ('to', 0.01464937)]"
2,0.41298965,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
7,0.5731492,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
1,0.91181684,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
4,0.6529228,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
1,0.8586739,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
3,0.7184997,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.8955818,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.8632378,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.99901706,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
0,0.3832756,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
3,0.85510206,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
1,0.3972482,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
3,0.6533745,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.7073784,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.8274706,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.86049205,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.7853057,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.77201694,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.51742005,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.453311,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.6268205,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.958166,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.9167882,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.98928535,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.9666247,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.9819492,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.92932886,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.75297046,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.4907498,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
2,0.5341783,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
2,0.9223667,"[('m', 0.019415414), ('data', 0.016313631), ('if', 0.016071487), ('self', 0.01216583), ('state', 0.011625051), ('plt', 0.01148766), ('torch', 0.010969828)]"
3,0.7297274,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.804526,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.56858665,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.8627254,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.83796245,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.559497,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
1,0.38239983,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
0,0.383307,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
3,0.457355,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
3,0.86223936,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
0,0.50455344,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
1,0.9304946,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
7,0.62013304,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
7,0.54652363,"[('model', 0.037474528), ('args', 0.02895278), ('train', 0.021727), ('data', 0.017155096), ('epoch', 0.01670975), ('size', 0.016656863), ('batch', 0.016275274)]"
1,0.5643271,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
5,0.979875,"[('tensor', 0.026480533), ('image', 0.025498932), ('box', 0.022491911), ('torch', 0.019646883), ('mask', 0.018240683), ('w', 0.016824517), ('to', 0.01464937)]"
4,0.79620004,"[('loss', 0.06707748), ('batch', 0.028360616), ('label', 0.025899958), ('data', 0.025862304), ('train', 0.025534216), ('target', 0.021247664), ('test', 0.020809054)]"
0,0.79355776,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
6,0.47491533,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
6,0.5583992,"[('i', 0.036688775), ('in', 0.02817), ('for', 0.022129506), ('np', 0.019344637), ('if', 0.015665652), ('module', 0.015087317), ('r', 0.014707237)]"
1,0.4520642,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
1,0.49772587,"[('image', 0.036314674), ('path', 0.03450716), ('img', 0.029520126), ('file', 0.016365277), ('name', 0.015994562), ('config', 0.015348634), ('if', 0.013734428)]"
3,0.3684528,"[('x', 0.123805344), ('self', 0.04888734), ('out', 0.04556644), ('b', 0.02374696), ('output', 0.023021888), ('layer', 0.020527296), ('input', 0.018820403)]"
0,0.99956656,"[('self', 0.19366688), ('nn', 0.06379178), ('d', 0.042227447), ('size', 0.041435305), ('conv', 0.038202766), ('channel', 0.020433525), ('init', 0.020123621)]"
